name_prov,name_coun,code_coun,code_city,name_city,code_prov,name,id,address,大类,中类,小类,X,Y,X_processed,Y_processed,sub_ID,_timestamp,name_short
浙江省,拱墅区,330105,330100,杭州市,330000,建国北路(地铁站),BV10405728,2号线;5号线,交通设施服务,地铁站,地铁站,120.1761435,30.26692935,120.18,30.27,"(120.18, 30.27)",2021/7/6,建国北
浙江省,萧山区,330109,330100,杭州市,330000,建设三路地铁站C口,BX10013691,2号线,交通设施服务,地铁站,出入口,120.2633831,30.20644491,120.26,30.21,"(120.26, 30.21)",2021/7/6,建设三
浙江省,萧山区,330109,330100,杭州市,330000,建设一路地铁站C口,BX10013678,2号线,交通设施服务,地铁站,出入口,120.261717,30.1960395,120.26,30.2,"(120.26, 30.2)",2021/7/6,建设一
浙江省,滨江区,330108,330100,杭州市,330000,建业路地铁站A口,BX10031701,6号线,交通设施服务,地铁站,出入口,120.1765358,30.19347496,120.18,30.19,"(120.18, 30.19)",2021/7/6,建业路
浙江省,上城区,330102,330100,杭州市,330000,江城路地铁站A口,BX10029003,5号线,交通设施服务,地铁站,出入口,120.1741868,30.24157178,120.17,30.24,"(120.17, 30.24)",2021/7/6,江城路
浙江省,钱塘区,330114,330100,杭州市,330000,江东二路地铁站E口,BX10031666,7号线,交通设施服务,地铁站,出入口,120.48975,30.32409031,120.49,30.32,"(120.49, 30.32)",2021/7/6,江东二
浙江省,滨江区,330108,330100,杭州市,330000,江汉路地铁站C口,BX10031697,6号线,交通设施服务,地铁站,出入口,120.1999845,30.20534217,120.2,30.21,"(120.2, 30.21)",2021/7/6,江汉路
浙江省,上城区,330102,330100,杭州市,330000,江河汇(地铁站),BV10951050,(在建)9号线一期南段,交通设施服务,地铁站,地铁站,120.2169516,30.26362852,120.22,30.26,"(120.22, 30.26)",2021/7/6,江河汇
浙江省,滨江区,330108,330100,杭州市,330000,江晖路地铁站B口,BX10029028,5号线,交通设施服务,地铁站,出入口,120.2061891,30.18466386,120.21,30.18,"(120.21, 30.18)",2021/7/6,江晖路
浙江省,上城区,330102,330100,杭州市,330000,江锦路地铁站C口,BX10013714,4号线,交通设施服务,地铁站,出入口,120.2102357,30.25184002,120.21,30.25,"(120.21, 30.25)",2021/7/6,江锦路
浙江省,滨江区,330108,330100,杭州市,330000,江陵路地铁站D口,BX10019784,1号线;6号线,交通设施服务,地铁站,出入口,120.2127194,30.21148565,120.21,30.21,"(120.21, 30.21)",2021/7/6,江陵路
浙江省,西湖区,330106,330100,杭州市,330000,蒋村(地铁站),BV10780751,5号线,交通设施服务,地铁站,地铁站,120.0625377,30.29712913,120.06,30.3,"(120.06, 30.3)",2021/7/6,蒋村(
浙江省,余杭区,330110,330100,杭州市,330000,蒋家桥(地铁站),BV11009912,(在建)3号线一期,交通设施服务,地铁站,地铁站,120.0033152,30.24915559,120,30.25,"(120, 30.25)",2021/7/6,蒋家桥
浙江省,余杭区,330110,330100,杭州市,330000,金德路(地铁站),BV11211365,(在建)10号线一期,交通设施服务,地铁站,地铁站,120.1094375,30.36664442,120.11,30.37,"(120.11, 30.37)",2021/7/6,金德路
浙江省,萧山区,330109,330100,杭州市,330000,金鸡路地铁站A口,BX10029024,5号线,交通设施服务,地铁站,出入口,120.2497356,30.18446678,120.25,30.18,"(120.25, 30.18)",2021/7/6,金鸡路
浙江省,余杭区,330110,330100,杭州市,330000,金家渡地铁站C口,BX10024529,2号线,交通设施服务,地铁站,出入口,120.0792083,30.34073464,120.08,30.34,"(120.08, 30.34)",2021/7/6,金家渡
浙江省,钱塘区,330114,330100,杭州市,330000,金沙湖地铁站C口,BX10013629,1号线,交通设施服务,地铁站,出入口,120.3204307,30.31136382,120.32,30.31,"(120.32, 30.31)",2021/7/6,金沙湖
浙江省,余杭区,330110,330100,杭州市,330000,金星(地铁站),BV11328813,5号线,交通设施服务,地铁站,地铁站,119.9619346,30.26759483,119.96,30.27,"(119.96, 30.27)",2021/7/6,金星(
浙江省,上城区,330102,330100,杭州市,330000,近江(地铁站),BV10187400,1号线;4号线,交通设施服务,地铁站,地铁站,120.1932848,30.23320108,120.19,30.23,"(120.19, 30.23)",2021/7/6,近江(
浙江省,上城区,330102,330100,杭州市,330000,景芳(地铁站),BV10420748,4号线,交通设施服务,地铁站,地铁站,120.2031642,30.26732542,120.2,30.27,"(120.2, 30.27)",2021/7/6,景芳(
浙江省,上城区,330102,330100,杭州市,330000,九堡(地铁站),BV10180837,1号线,交通设施服务,地铁站,地铁站,120.2621497,30.31035385,120.26,30.31,"(120.26, 30.31)",2021/7/6,九堡(
浙江省,上城区,330102,330100,杭州市,330000,九和路地铁站C口,BX10013544,1号线,交通设施服务,地铁站,出入口,120.2486919,30.30790934,120.25,30.31,"(120.25, 30.31)",2021/7/6,九和路
浙江省,上城区,330102,330100,杭州市,330000,九睦路(地铁站),BV10951042,(在建)9号线一期南段,交通设施服务,地铁站,地铁站,120.2664236,30.30628831,120.27,30.31,"(120.27, 30.31)",2021/7/6,九睦路
浙江省,临安区,330112,330100,杭州市,330000,九州街地铁站A口,BX10028900,16号线,交通设施服务,地铁站,出入口,119.6922858,30.20518125,119.69,30.21,"(119.69, 30.21)",2021/7/6,九州街
浙江省,滨江区,330108,330100,杭州市,330000,聚才路地铁站A口,BX10029035,5号线,交通设施服务,地铁站,出入口,120.1951347,30.18504466,120.2,30.19,"(120.2, 30.19)",2021/7/6,聚才路
浙江省,萧山区,330109,330100,杭州市,330000,坎山(地铁站),BV11024555,7号线,交通设施服务,地铁站,地铁站,120.3910876,30.20005413,120.39,30.2,"(120.39, 30.2)",2021/7/6,坎山(
浙江省,西湖区,330106,330100,杭州市,330000,科海路地铁站B2口,BX10031714,6号线,交通设施服务,地铁站,出入口,120.0819527,30.13167666,120.08,30.13,"(120.08, 30.13)",2021/7/6,科海路
浙江省,西湖区,330106,330100,杭州市,330000,科技学院(地铁站),BV11014689,(在建)3号线支线,交通设施服务,地铁站,地铁站,120.016983,30.21498862,120.02,30.21,"(120.02, 30.21)",2021/7/6,科技学
浙江省,上城区,330102,330100,杭州市,330000,客运中心地铁站A口,BX10013603,1号线,交通设施服务,地铁站,出入口,120.27495,30.31390145,120.27,30.31,"(120.27, 30.31)",2021/7/6,客运中
浙江省,上城区,330102,330100,杭州市,330000,黎明(地铁站),BV11507160,(在建)4号线二期,交通设施服务,地铁站,地铁站,120.2190502,30.31770176,120.22,30.32,"(120.22, 30.32)",2021/7/6,黎明(
浙江省,余杭区,330110,330100,杭州市,330000,联胜路(地铁站),BV11009895,(在建)3号线一期,交通设施服务,地铁站,地铁站,120.0262034,30.24613514,120.03,30.25,"(120.03, 30.25)",2021/7/6,联胜路
浙江省,滨江区,330108,330100,杭州市,330000,联庄(地铁站),BV10965641,4号线,交通设施服务,地铁站,地铁站,120.1473281,30.18897737,120.15,30.19,"(120.15, 30.19)",2021/7/6,联庄(
浙江省,余杭区,330110,330100,杭州市,330000,良睦路地铁站B口,BX10027033,5号线,交通设施服务,地铁站,出入口,120.0017579,30.28853269,120,30.29,"(120, 30.29)",2021/7/6,良睦路
浙江省,余杭区,330110,330100,杭州市,330000,良渚(地铁站),BV10971061,2号线,交通设施服务,地铁站,地铁站,120.0368663,30.36132074,120.04,30.36,"(120.04, 30.36)",2021/7/6,良渚(
浙江省,临安区,330112,330100,杭州市,330000,临安广场地铁站D口,BX10028988,16号线,交通设施服务,地铁站,出入口,119.7015435,30.22924025,119.7,30.23,"(119.7, 30.23)",2021/7/6,临安广
浙江省,临平区,330113,330100,杭州市,330000,临平(地铁站),BV10952977,(在建)9号线;(在建)9号线一期北段;1号线,交通设施服务,地铁站,地铁站,120.2995615,30.40917487,120.3,30.41,"(120.3, 30.41)",2021/7/6,临平(
浙江省,西湖区,330106,330100,杭州市,330000,留下(地铁站),BV11014691,(在建)3号线支线,交通设施服务,地铁站,地铁站,120.0472016,30.24400703,120.05,30.24,"(120.05, 30.24)",2021/7/6,留下(
浙江省,上城区,330102,330100,杭州市,330000,六堡(地铁站),BV10952981,(在建)9号线一期南段,交通设施服务,地铁站,地铁站,120.251857,30.2896688,120.25,30.29,"(120.25, 30.29)",2021/7/6,六堡(
浙江省,临平区,330113,330100,杭州市,330000,龙安(地铁站),BV10951039,(在建)9号线一期北段,交通设施服务,地铁站,地铁站,120.2690366,30.4575331,120.27,30.46,"(120.27, 30.46)",2021/7/6,龙安(
浙江省,上城区,330102,330100,杭州市,330000,龙翔桥地铁站D3口,BX10013571,1号线,交通设施服务,地铁站,出入口,120.1597937,30.25651665,120.16,30.26,"(120.16, 30.26)",2021/7/6,龙翔桥
浙江省,余杭区,330110,330100,杭州市,330000,绿汀路(地铁站),BV10780752,(在建)3号线一期;16号线;5号线,交通设施服务,地铁站,地铁站,119.9874553,30.26261763,119.99,30.26,"(119.99, 30.26)",2021/7/6,绿汀路
浙江省,西湖区,330106,330100,杭州市,330000,蚂蚁小镇(地铁站),BV11009903,(在建)3号线一期,交通设施服务,地铁站,地铁站,120.0970723,30.26754304,120.1,30.27,"(120.1, 30.27)",2021/7/6,蚂蚁小
浙江省,西湖区,330106,330100,杭州市,330000,美院象山地铁站B口,BX10031724,6号线,交通设施服务,地铁站,出入口,120.075921,30.15399503,120.08,30.15,"(120.08, 30.15)",2021/7/6,美院象
浙江省,上城区,330102,330100,杭州市,330000,明石路(地铁站),BV11062317,(在建)4号线二期,交通设施服务,地铁站,地铁站,120.2230443,30.30555876,120.22,30.31,"(120.22, 30.31)",2021/7/6,明石路
浙江省,萧山区,330109,330100,杭州市,330000,明星路地铁站C口,BX10032107,7号线,交通设施服务,地铁站,出入口,120.2436025,30.20697407,120.24,30.21,"(120.24, 30.21)",2021/7/6,明星路
浙江省,上城区,330102,330100,杭州市,330000,莫邪塘(地铁站),BV11483732,(在建)7号线一期江北段,交通设施服务,地铁站,地铁站,120.1823353,30.24555141,120.18,30.25,"(120.18, 30.25)",2021/7/6,莫邪塘
浙江省,余杭区,330110,330100,杭州市,330000,南峰(地铁站),BV11280859,16号线,交通设施服务,地铁站,地铁站,119.8737285,30.25241277,119.87,30.25,"(119.87, 30.25)",2021/7/6,南峰(
浙江省,余杭区,330110,330100,杭州市,330000,南湖(地铁站),BV11280862,16号线,交通设施服务,地铁站,地铁站,119.8950473,30.24942231,119.9,30.25,"(119.9, 30.25)",2021/7/6,南湖(
浙江省,上城区,330102,330100,杭州市,330000,南星桥地铁站E口,BX10024551,4号线,交通设施服务,地铁站,出入口,120.1740392,30.22008393,120.17,30.22,"(120.17, 30.22)",2021/7/6,南星桥
浙江省,萧山区,330109,330100,杭州市,330000,南阳(地铁站),BV11472648,1号线,交通设施服务,地铁站,地铁站,120.4311935,30.27242892,120.43,30.27,"(120.43, 30.27)",2021/7/6,南阳(
浙江省,临平区,330113,330100,杭州市,330000,南苑(地铁站),BV10187391,(在建)9号线;1号线,交通设施服务,地铁站,地铁站,120.2977038,30.3973734,120.3,30.4,"(120.3, 30.4)",2021/7/6,南苑(
浙江省,临安区,330112,330100,杭州市,330000,农林大学地铁站C口,BX10028967,16号线,交通设施服务,地铁站,出入口,119.7338001,30.24654214,119.73,30.25,"(119.73, 30.25)",2021/7/6,农林大
浙江省,萧山区,330109,330100,杭州市,330000,潘水(地铁站),BV10396687,2号线,交通设施服务,地铁站,地铁站,120.2631847,30.15064023,120.26,30.15,"(120.26, 30.15)",2021/7/6,潘水(
浙江省,上城区,330102,330100,杭州市,330000,彭埠(地铁站),BV10180827,(在建)4号线二期;1号线;4号线,交通设施服务,地铁站,地铁站,120.2191491,30.29650339,120.22,30.3,"(120.22, 30.3)",2021/7/6,彭埠(
浙江省,拱墅区,330105,330100,杭州市,330000,平安桥(地铁站),BV11062314,(在建)4号线二期,交通设施服务,地铁站,地铁站,120.1401098,30.35956866,120.14,30.36,"(120.14, 30.36)",2021/7/6,平安桥
浙江省,拱墅区,330105,330100,杭州市,330000,萍水街地铁站C口,BX10027002,5号线,交通设施服务,地铁站,出入口,120.1075678,30.30457914,120.11,30.3,"(120.11, 30.3)",2021/7/6,萍水街
浙江省,滨江区,330108,330100,杭州市,330000,浦沿(地铁站),BV10965640,4号线,交通设施服务,地铁站,地铁站,120.1492629,30.16099077,120.15,30.16,"(120.15, 30.16)",2021/7/6,浦沿(
浙江省,上城区,330102,330100,杭州市,330000,七堡(地铁站),BV10183781,1号线,交通设施服务,地铁站,地铁站,120.2365789,30.30245084,120.24,30.3,"(120.24, 30.3)",2021/7/6,七堡(
浙江省,钱塘区,330114,330100,杭州市,330000,启成路地铁站B口,BX10031641,7号线,交通设施服务,地铁站,出入口,120.4899043,30.31525492,120.49,30.32,"(120.49, 30.32)",2021/7/6,启成路
浙江省,西湖区,330106,330100,杭州市,330000,汽车西站(地铁站),BV11009900,(在建)3号线一期,交通设施服务,地铁站,地铁站,120.08606,30.26488221,120.09,30.26,"(120.09, 30.26)",2021/7/6,汽车西
浙江省,萧山区,330109,330100,杭州市,330000,钱江二路(地铁站),BV11040975,(在建)机场轨道快线,交通设施服务,地铁站,地铁站,120.2646868,30.25823048,120.26,30.26,"(120.26, 30.26)",2021/7/6,钱江二
浙江省,上城区,330102,330100,杭州市,330000,钱江路地铁站D1口,BX10013667,2号线;4号线,交通设施服务,地铁站,出入口,120.2089654,30.25792195,120.21,30.26,"(120.21, 30.26)",2021/7/6,钱江路
浙江省,萧山区,330109,330100,杭州市,330000,钱江世纪城地铁站E2口,BX10032102,6号线,交通设施服务,地铁站,出入口,120.2388843,30.24172119,120.24,30.24,"(120.24, 30.24)",2021/7/6,钱江世
浙江省,临平区,330113,330100,杭州市,330000,乔司(地铁站),BV10180845,(在建)9号线;1号线,交通设施服务,地铁站,地铁站,120.2807785,30.34928573,120.28,30.35,"(120.28, 30.35)",2021/7/6,乔司(
浙江省,临平区,330113,330100,杭州市,330000,乔司南地铁站A2口,BX10013639,1号线,交通设施服务,地铁站,出入口,120.2865184,30.32942102,120.29,30.33,"(120.29, 30.33)",2021/7/6,乔司南
浙江省,钱塘区,330114,330100,杭州市,330000,桥头堡(地铁站),BV11024561,,交通设施服务,地铁站,地铁站,120.4276994,30.30551351,120.43,30.31,"(120.43, 30.31)",2021/7/6,桥头堡
浙江省,钱塘区,330114,330100,杭州市,330000,青六中路地铁站D3口,BX10033313,8号线,交通设施服务,地铁站,出入口,120.4856351,30.30000107,120.49,30.3,"(120.49, 30.3)",2021/7/6,青六中
浙江省,钱塘区,330114,330100,杭州市,330000,青蓬路地铁站,B0FFMAI8FC,,交通设施服务,交通服务相关,交通服务相关,120.5064575,30.29522671,120.51,30.3,"(120.51, 30.3)",2021/7/6,青蓬路
浙江省,临安区,330112,330100,杭州市,330000,青山湖(地铁站),BV11280860,16号线,交通设施服务,地铁站,地铁站,119.7507767,30.25825716,119.75,30.26,"(119.75, 30.26)",2021/7/6,青山湖
浙江省,钱塘区,330114,330100,杭州市,330000,青西三路(地铁站),BV11024568,,交通设施服务,地铁站,地铁站,120.4732656,30.30129124,120.47,30.3,"(120.47, 30.3)",2021/7/6,青西三
浙江省,上城区,330102,330100,杭州市,330000,庆春广场地铁站A2口,BX10023140,2号线,交通设施服务,地铁站,出入口,120.2007909,30.26024363,120.2,30.26,"(120.2, 30.26)",2021/7/6,庆春广
浙江省,上城区,330102,330100,杭州市,330000,庆菱路地铁站B口,BX10023150,2号线,交通设施服务,地铁站,出入口,120.1876813,30.26016064,120.19,30.26,"(120.19, 30.26)",2021/7/6,庆菱路
浙江省,临平区,330113,330100,杭州市,330000,邱山大街地铁站出入口,BX10033137,(在建)9号线一期北段,交通设施服务,地铁站,出入口,120.2916566,30.42309165,120.29,30.42,"(120.29, 30.42)",2021/7/6,邱山大
浙江省,萧山区,330109,330100,杭州市,330000,人民广场地铁站C4口,BX10013705,2号线,交通设施服务,地铁站,出入口,120.2620902,30.18098893,120.26,30.18,"(120.26, 30.18)",2021/7/6,人民广
浙江省,萧山区,330109,330100,杭州市,330000,人民路地铁站B口,BX10013682,2号线,交通设施服务,地铁站,出入口,120.2627129,30.16073825,120.26,30.16,"(120.26, 30.16)",2021/7/6,人民路
浙江省,西湖区,330106,330100,杭州市,330000,三坝(地铁站),BV10876935,2号线;5号线,交通设施服务,地铁站,地铁站,120.0930865,30.30228719,120.09,30.3,"(120.09, 30.3)",2021/7/6,三坝(
浙江省,上城区,330102,330100,杭州市,330000,三堡(地铁站),BV10952978,(在建)6号线二期;(在建)9号线一期南段,交通设施服务,地铁站,地铁站,120.2231755,30.26934866,120.22,30.27,"(120.22, 30.27)",2021/7/6,三堡(
浙江省,西湖区,330106,330100,杭州市,330000,三墩(地铁站),BV10971063,2号线,交通设施服务,地铁站,地铁站,120.0881953,30.32229831,120.09,30.32,"(120.09, 30.32)",2021/7/6,三墩(
浙江省,拱墅区,330105,330100,杭州市,330000,善贤(地铁站),BV11094100,(在建)3号线一期;5号线,交通设施服务,地铁站,地铁站,120.1547867,30.31880988,120.15,30.32,"(120.15, 30.32)",2021/7/6,善贤(
浙江省,余杭区,330110,330100,杭州市,330000,苕溪(地铁站),BV11040970,(在建)机场轨道快线,交通设施服务,地铁站,地铁站,119.976646,30.31609301,119.98,30.32,"(119.98, 30.32)",2021/7/6,苕溪(
浙江省,西湖区,330106,330100,杭州市,330000,沈塘桥地铁站C3口,BX10023075,2号线,交通设施服务,地铁站,出入口,120.1456807,30.28148208,120.15,30.28,"(120.15, 30.28)",2021/7/6,沈塘桥
浙江省,上城区,330102,330100,杭州市,330000,市民中心地铁站C口,BX10013719,4号线,交通设施服务,地铁站,出入口,120.2070019,30.2471783,120.21,30.25,"(120.21, 30.25)",2021/7/6,市民中
浙江省,富阳区,330111,330100,杭州市,330000,受降(地铁站),BV10844852,6号线,交通设施服务,地铁站,地铁站,119.9560282,30.12483574,119.96,30.12,"(119.96, 30.12)",2021/7/6,受降(
浙江省,西湖区,330106,330100,杭州市,330000,双浦(地铁站),BV10743532,6号线,交通设施服务,地铁站,地铁站,120.0789153,30.11770069,120.08,30.12,"(120.08, 30.12)",2021/7/6,双浦(
浙江省,萧山区,330109,330100,杭州市,330000,双桥(地铁站),BV11197160,5号线,交通设施服务,地铁站,地铁站,120.3042766,30.17553926,120.3,30.18,"(120.3, 30.18)",2021/7/6,双桥(
